#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
4449.4779	74020.00	72792.22	106.18	-21019.81	69547.36	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2297.13
4449.4779	74030.00	72802.22	106.18	-21022.59	69556.96	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2297.43
4449.4779	74040.00	72812.22	106.18	-21025.38	69566.57	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2297.74
4449.4779	74050.00	72822.22	106.18	-21028.17	69576.17	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2298.04
4449.4779	74060.00	72832.22	106.18	-21030.95	69585.77	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2298.35
4449.4779	74070.00	72842.22	106.18	-21033.74	69595.38	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2298.65
4449.4779	74080.00	72852.22	106.18	-21036.53	69604.98	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2298.96
4449.4779	74090.00	72862.22	106.18	-21039.32	69614.59	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2299.26
4449.4779	74100.00	72872.22	106.18	-21042.10	69624.19	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2299.57
4449.4779	74110.00	72882.22	106.18	-21044.89	69633.79	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2299.87
4449.4779	74120.00	72892.22	106.18	-21047.68	69643.40	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2300.18
4449.4779	74130.00	72902.22	106.18	-21050.47	69653.00	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2300.48
4449.4779	74140.00	72912.22	106.18	-21053.25	69662.60	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2300.79
4449.4779	74150.00	72922.22	106.18	-21056.04	69672.21	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2301.09
4449.4779	74160.00	72932.22	106.18	-21058.83	69681.81	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2301.40
4449.4779	74170.00	72942.22	106.18	-21061.61	69691.42	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2301.70
4449.4779	74180.00	72952.22	106.18	-21064.40	69701.02	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2302.01
4449.4779	74190.00	72962.22	106.18	-21067.19	69710.62	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2302.31
4449.4779	74200.00	72972.22	106.18	-21069.98	69720.23	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2302.62
4449.4779	74210.00	72982.22	106.18	-21072.76	69729.83	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2302.92
4449.4779	74220.00	72992.22	106.18	-21075.55	69739.43	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2303.22
4449.4779	74230.00	73002.22	106.18	-21078.34	69749.04	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2303.53
4449.4779	74240.00	73012.22	106.18	-21081.13	69758.64	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2303.83
4449.4779	74250.00	73022.22	106.18	-21083.91	69768.25	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2304.14
4449.4779	74260.00	73032.22	106.18	-21086.70	69777.85	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2304.44
4449.4779	74270.00	73042.22	106.18	-21089.49	69787.45	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2304.75
4449.4779	74280.00	73052.22	106.18	-21092.27	69797.06	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2305.05
4449.4779	74290.00	73062.22	106.18	-21095.06	69806.66	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2305.36
4449.4779	74300.00	73072.22	106.18	-21097.85	69816.26	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2305.66
4449.4779	74310.00	73082.22	106.18	-21100.64	69825.87	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2305.97
4449.4779	74320.00	73092.22	106.18	-21103.42	69835.47	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2306.27
4449.4779	74330.00	73102.22	106.18	-21106.21	69845.07	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2306.58
4449.4779	74340.00	73112.22	106.18	-21109.00	69854.68	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2306.88
4449.4779	74350.00	73122.22	106.18	-21111.79	69864.28	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2307.19
4449.4779	74360.00	73132.22	106.18	-21114.57	69873.89	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2307.49
4449.4779	74370.00	73142.22	106.18	-21117.36	69883.49	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2307.80
4449.4779	74380.00	73152.22	106.18	-21120.15	69893.09	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2308.10
4449.4779	74390.00	73162.22	106.18	-21122.93	69902.70	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2308.41
4449.4779	74400.00	73172.22	106.18	-21125.72	69912.30	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2308.71
4449.4779	74410.00	73182.22	106.18	-21128.51	69921.90	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2309.02
4449.4779	74420.00	73192.22	106.18	-21131.30	69931.51	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2309.32
4449.4779	74430.00	73202.22	106.18	-21134.08	69941.11	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2309.63
4449.4779	74440.00	73212.22	106.18	-21136.87	69950.72	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2309.93
4449.4779	74450.00	73222.22	106.18	-21139.66	69960.32	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2310.24
4449.4779	74460.00	73232.22	106.18	-21142.45	69969.92	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2310.54
4449.4779	74470.00	73242.22	106.18	-21145.23	69979.53	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2310.85
4449.4779	74480.00	73252.22	106.18	-21148.02	69989.13	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2311.15
4449.4779	74490.00	73262.22	106.18	-21150.81	69998.73	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2311.46
4449.4779	74500.00	73272.22	106.18	-21153.59	70008.34	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2311.76
4449.4779	74510.00	73282.22	106.18	-21156.38	70017.94	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2312.07
4449.4779	74520.00	73292.22	106.18	-21159.17	70027.55	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2312.37
4449.4779	74530.00	73302.22	106.18	-21161.96	70037.15	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2312.68
4449.4779	74540.00	73312.22	106.18	-21164.74	70046.75	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2312.98
4449.4779	74550.00	73322.22	106.18	-21167.53	70056.36	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2313.29
4449.4779	74560.00	73332.22	106.18	-21170.32	70065.96	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2313.59
4449.4779	74570.00	73342.22	106.18	-21173.11	70075.56	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2313.90
4449.4779	74580.00	73352.22	106.18	-21175.89	70085.17	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2314.20
4449.4779	74590.00	73362.22	106.18	-21178.68	70094.77	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2314.51
4449.4779	74600.00	73372.22	106.18	-21181.47	70104.37	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2314.81
4449.4779	74610.00	73382.22	106.18	-21184.25	70113.98	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2315.12
4449.4779	74620.00	73392.22	106.18	-21187.04	70123.58	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2315.42
4449.4779	74630.00	73402.22	106.18	-21189.83	70133.19	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2315.72
4449.4779	74640.00	73412.22	106.18	-21192.62	70142.79	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2316.03
4449.4779	74650.00	73422.22	106.18	-21195.40	70152.39	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2316.33
4449.4779	74660.00	73432.22	106.18	-21198.19	70162.00	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2316.64
4449.4779	74670.00	73442.22	106.18	-21200.98	70171.60	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2316.94
4449.4779	74680.00	73452.22	106.18	-21203.77	70181.20	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2317.25
4449.4779	74690.00	73462.22	106.18	-21206.55	70190.81	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2317.55
4449.4779	74700.00	73472.22	106.18	-21209.34	70200.41	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2317.86
4449.4779	74710.00	73482.22	106.18	-21212.13	70210.02	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2318.16
4449.4779	74720.00	73492.22	106.18	-21214.91	70219.62	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2318.47
4449.4779	74730.00	73502.22	106.18	-21217.70	70229.22	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2318.77
4449.4779	74740.00	73512.22	106.18	-21220.49	70238.83	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2319.08
4449.4779	74750.00	73522.22	106.18	-21223.28	70248.43	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2319.38
4449.4779	74760.00	73532.22	106.18	-21226.06	70258.03	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2319.69
4449.4779	74770.00	73542.22	106.18	-21228.85	70267.64	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2319.99
4449.4779	74780.00	73552.22	106.18	-21231.64	70277.24	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2320.30
4449.4779	74790.00	73562.22	106.18	-21234.43	70286.85	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2320.60
4449.4779	74800.00	73572.22	106.18	-21237.21	70296.45	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2320.91
4449.4779	74810.00	73582.22	106.18	-21240.00	70306.05	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2321.21
4449.4779	74820.00	73592.22	106.18	-21242.79	70315.66	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2321.52
4449.4779	74830.00	73602.22	106.18	-21245.57	70325.26	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2321.82
4449.4779	74840.00	73612.22	106.18	-21248.36	70334.86	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2322.13
4449.4779	74850.00	73622.22	106.18	-21251.15	70344.47	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2322.43
4449.4779	74860.00	73632.22	106.18	-21253.94	70354.07	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2322.74
4449.4779	74870.00	73642.22	106.18	-21256.72	70363.67	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2323.04
4449.4779	74880.00	73652.22	106.18	-21259.51	70373.28	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2323.35
4449.4779	74890.00	73662.22	106.18	-21262.30	70382.88	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2323.65
4449.4779	74900.00	73672.22	106.18	-21265.09	70392.49	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2323.96
4449.4779	74910.00	73682.22	106.18	-21267.87	70402.09	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2324.26
4449.4779	74920.00	73692.22	106.18	-21270.66	70411.69	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2324.57
4449.4779	74930.00	73702.22	106.18	-21273.45	70421.30	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2324.87
4449.4779	74940.00	73712.22	106.18	-21276.23	70430.90	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2325.18
4449.4779	74950.00	73722.22	106.18	-21279.02	70440.50	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2325.48
4449.4779	74960.00	73732.22	106.18	-21281.81	70450.11	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2325.79
4449.4779	74970.00	73742.22	106.18	-21284.60	70459.71	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2326.09
4449.4779	74980.00	73752.22	106.18	-21287.38	70469.32	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2326.40
4449.4779	74990.00	73762.22	106.18	-21290.17	70478.92	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2326.70
4449.4779	75000.00	73772.22	106.18	-21292.96	70488.52	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2327.01
4449.4779	75010.00	73782.22	106.18	-21295.75	70498.13	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2327.31
4449.4779	75020.00	73792.22	106.18	-21298.53	70507.73	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2327.62
4449.4779	75030.00	73802.22	106.18	-21301.32	70517.33	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2327.92
4449.4779	75040.00	73812.22	106.18	-21304.11	70526.94	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2328.22
4449.4779	75050.00	73822.22	106.18	-21306.89	70536.54	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2328.53
4449.4779	75060.00	73832.22	106.18	-21309.68	70546.15	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2328.83
4449.4779	75070.00	73842.22	106.18	-21312.47	70555.75	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2329.14
4449.4779	75080.00	73852.22	106.18	-21315.26	70565.35	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2329.44
4449.4779	75090.00	73862.22	106.18	-21318.04	70574.96	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2329.75
4449.4779	75100.00	73872.22	106.18	-21320.83	70584.56	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2330.05
4449.4779	75110.00	73882.22	106.18	-21323.62	70594.16	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2330.36
4449.4779	75120.00	73892.22	106.18	-21326.41	70603.77	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2330.66
4449.4779	75130.00	73902.22	106.18	-21329.19	70613.37	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2330.97
4449.4779	75140.00	73912.22	106.18	-21331.98	70622.97	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2331.27
4449.4779	75150.00	73922.22	106.18	-21334.77	70632.58	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2331.58
4449.4779	75160.00	73932.22	106.18	-21337.55	70642.18	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2331.88
4449.4779	75170.00	73942.22	106.18	-21340.34	70651.79	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2332.19
4449.4779	75180.00	73952.22	106.18	-21343.13	70661.39	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2332.49
4449.4779	75190.00	73962.22	106.18	-21345.92	70670.99	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2332.80
4449.4779	75200.00	73972.22	106.18	-21348.70	70680.60	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2333.10
4449.4779	75210.00	73982.22	106.18	-21351.49	70690.20	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2333.41
4449.4779	75220.00	73992.22	106.18	-21354.28	70699.80	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2333.71
4449.4779	75230.00	74002.22	106.18	-21357.07	70709.41	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2334.02
4449.4779	75240.00	74012.22	106.18	-21359.85	70719.01	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2334.32
4449.4779	75250.00	74022.22	106.18	-21362.64	70728.62	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2334.63
4449.4779	75260.00	74032.22	106.18	-21365.43	70738.22	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2334.93
4449.4779	75270.00	74042.22	106.18	-21368.21	70747.82	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2335.24
4449.4779	75280.00	74052.22	106.18	-21371.00	70757.43	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2335.54
4449.4779	75290.00	74062.22	106.18	-21373.79	70767.03	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2335.85
4449.4779	75300.00	74072.22	106.18	-21376.58	70776.63	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2336.15
4449.4779	75310.00	74082.22	106.18	-21379.36	70786.24	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	2336.46
