#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
3518.8322	43690.0000	42918.9976	1.1365e+02	-17796.9616	38934.7159	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1663.4075
3518.8322	43700.0000	42928.9976	1.1365e+02	-17800.9727	38943.8762	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1663.7813
3518.8322	43710.0000	42938.9976	1.1365e+02	-17804.9838	38953.0365	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1664.1551
3518.8322	43720.0000	42948.9976	1.1365e+02	-17808.9949	38962.1968	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1664.5289
3518.8322	43730.0000	42958.9976	1.1365e+02	-17813.0060	38971.3571	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1664.9027
3518.8322	43740.0000	42968.9976	1.1365e+02	-17817.0171	38980.5174	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1665.2765
3518.8322	43750.0000	42978.9976	1.1365e+02	-17821.0283	38989.6777	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1665.6502
3518.8322	43760.0000	42988.9976	1.1365e+02	-17825.0394	38998.8380	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1666.0240
3518.8322	43770.0000	42998.9976	1.1365e+02	-17829.0505	39007.9983	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1666.3978
3518.8322	43780.0000	43008.9976	1.1365e+02	-17833.0616	39017.1586	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1666.7716
3518.8322	43790.0000	43018.9976	1.1365e+02	-17837.0727	39026.3189	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1667.1454
3518.8322	43800.0000	43028.9976	1.1365e+02	-17841.0838	39035.4792	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1667.5192
3518.8322	43810.0000	43038.9976	1.1365e+02	-17845.0949	39044.6395	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1667.8930
3518.8322	43820.0000	43048.9976	1.1365e+02	-17849.1060	39053.7997	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1668.2667
3518.8322	43830.0000	43058.9976	1.1365e+02	-17853.1171	39062.9600	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1668.6405
3518.8322	43840.0000	43068.9976	1.1365e+02	-17857.1283	39072.1203	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1669.0143
3518.8322	43850.0000	43078.9976	1.1365e+02	-17861.1394	39081.2806	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1669.3881
3518.8322	43860.0000	43088.9976	1.1365e+02	-17865.1505	39090.4409	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1669.7619
3518.8322	43870.0000	43098.9976	1.1365e+02	-17869.1616	39099.6012	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1670.1357
3518.8322	43880.0000	43108.9976	1.1365e+02	-17873.1727	39108.7615	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1670.5095
3518.8322	43890.0000	43118.9976	1.1365e+02	-17877.1838	39117.9218	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1670.8832
3518.8322	43900.0000	43128.9976	1.1365e+02	-17881.1949	39127.0821	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1671.2570
3518.8322	43910.0000	43138.9976	1.1365e+02	-17885.2060	39136.2424	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1671.6308
3518.8322	43920.0000	43148.9976	1.1365e+02	-17889.2171	39145.4027	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1672.0046
3518.8322	43930.0000	43158.9976	1.1365e+02	-17893.2283	39154.5630	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1672.3784
3518.8322	43940.0000	43168.9976	1.1365e+02	-17897.2394	39163.7233	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1672.7522
3518.8322	43950.0000	43178.9976	1.1365e+02	-17901.2505	39172.8836	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1673.1259
3518.8322	43960.0000	43188.9976	1.1365e+02	-17905.2616	39182.0439	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1673.4997
3518.8322	43970.0000	43198.9976	1.1365e+02	-17909.2727	39191.2042	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1673.8735
3518.8322	43980.0000	43208.9976	1.1365e+02	-17913.2838	39200.3645	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1674.2473
3518.8322	43990.0000	43218.9976	1.1365e+02	-17917.2949	39209.5248	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1674.6211
3518.8322	44000.0000	43228.9976	1.1365e+02	-17921.3060	39218.6850	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1674.9949
3518.8322	44010.0000	43238.9976	1.1365e+02	-17925.3171	39227.8453	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1675.3687
3518.8322	44020.0000	43248.9976	1.1365e+02	-17929.3282	39237.0056	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1675.7424
3518.8322	44030.0000	43258.9976	1.1365e+02	-17933.3394	39246.1659	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1676.1162
3518.8322	44040.0000	43268.9976	1.1365e+02	-17937.3505	39255.3262	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1676.4900
3518.8322	44050.0000	43278.9976	1.1365e+02	-17941.3616	39264.4865	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1676.8638
3518.8322	44060.0000	43288.9976	1.1365e+02	-17945.3727	39273.6468	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1677.2376
3518.8322	44070.0000	43298.9976	1.1365e+02	-17949.3838	39282.8071	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1677.6114
3518.8322	44080.0000	43308.9976	1.1365e+02	-17953.3949	39291.9674	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1677.9852
3518.8322	44090.0000	43318.9976	1.1365e+02	-17957.4060	39301.1277	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1678.3589
3518.8322	44100.0000	43328.9976	1.1365e+02	-17961.4171	39310.2880	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1678.7327
3518.8322	44110.0000	43338.9976	1.1365e+02	-17965.4282	39319.4483	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1679.1065
3518.8322	44120.0000	43348.9976	1.1365e+02	-17969.4394	39328.6086	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1679.4803
3518.8322	44130.0000	43358.9976	1.1365e+02	-17973.4505	39337.7689	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1679.8541
3518.8322	44140.0000	43368.9976	1.1365e+02	-17977.4616	39346.9292	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1680.2279
3518.8322	44150.0000	43378.9976	1.1365e+02	-17981.4727	39356.0895	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1680.6016
3518.8322	44160.0000	43388.9976	1.1365e+02	-17985.4838	39365.2498	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1680.9754
3518.8322	44170.0000	43398.9976	1.1365e+02	-17989.4949	39374.4100	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1681.3492
3518.8322	44180.0000	43408.9976	1.1365e+02	-17993.5060	39383.5703	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1681.7230
3518.8322	44190.0000	43418.9976	1.1365e+02	-17997.5171	39392.7306	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1682.0968
3518.8322	44200.0000	43428.9976	1.1365e+02	-18001.5282	39401.8909	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1682.4706
3518.8322	44210.0000	43438.9976	1.1365e+02	-18005.5394	39411.0512	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1682.8444
3518.8322	44220.0000	43448.9976	1.1365e+02	-18009.5505	39420.2115	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1683.2181
3518.8322	44230.0000	43458.9976	1.1365e+02	-18013.5616	39429.3718	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1683.5919
3518.8322	44240.0000	43468.9976	1.1365e+02	-18017.5727	39438.5321	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1683.9657
3518.8322	44250.0000	43478.9976	1.1365e+02	-18021.5838	39447.6924	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1684.3395
3518.8322	44260.0000	43488.9976	1.1365e+02	-18025.5949	39456.8527	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1684.7133
3518.8322	44270.0000	43498.9976	1.1365e+02	-18029.6060	39466.0130	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1685.0871
3518.8322	44280.0000	43508.9976	1.1365e+02	-18033.6171	39475.1733	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1685.4609
3518.8322	44290.0000	43518.9976	1.1365e+02	-18037.6282	39484.3336	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1685.8346
3518.8322	44300.0000	43528.9976	1.1365e+02	-18041.6394	39493.4939	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1686.2084
3518.8322	44310.0000	43538.9976	1.1365e+02	-18045.6505	39502.6542	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1686.5822
