CPU	GPU	log10(CPU/GPU)
2.9420100000e+04	2.9420100000e+04	0.0000000000e+00
2.8541400000e+04	2.8541400000e+04	0.0000000000e+00
2.7671100000e+04	2.7671100000e+04	0.0000000000e+00
2.6809700000e+04	2.6809700000e+04	0.0000000000e+00
2.5958400000e+04	2.5958400000e+04	0.0000000000e+00
2.5117900000e+04	2.5117900000e+04	0.0000000000e+00
2.4289600000e+04	2.4289600000e+04	0.0000000000e+00
2.3474600000e+04	2.3474600000e+04	0.0000000000e+00
2.2674500000e+04	2.2674500000e+04	0.0000000000e+00
2.1890800000e+04	2.1890800000e+04	0.0000000000e+00
2.1125300000e+04	2.1125300000e+04	0.0000000000e+00
2.0380200000e+04	2.0380200000e+04	0.0000000000e+00
1.9657800000e+04	1.9657800000e+04	0.0000000000e+00
1.8960500000e+04	1.8960500000e+04	0.0000000000e+00
1.8291400000e+04	1.8291400000e+04	0.0000000000e+00
1.7653600000e+04	1.7653600000e+04	0.0000000000e+00
1.7050600000e+04	1.7050600000e+04	0.0000000000e+00
1.6486300000e+04	1.6486300000e+04	0.0000000000e+00
1.5964700000e+04	1.5964700000e+04	0.0000000000e+00
1.5490200000e+04	1.5490200000e+04	0.0000000000e+00
1.5067200000e+04	1.5067200000e+04	0.0000000000e+00
1.4700100000e+04	1.4700100000e+04	0.0000000000e+00
1.4393300000e+04	1.4393300000e+04	0.0000000000e+00
1.4150700000e+04	1.4150700000e+04	0.0000000000e+00
1.3975500000e+04	1.3975500000e+04	0.0000000000e+00
1.3870500000e+04	1.3870500000e+04	0.0000000000e+00
1.3837000000e+04	1.3837000000e+04	0.0000000000e+00
1.3875800000e+04	1.3875800000e+04	0.0000000000e+00
1.3986100000e+04	1.3986100000e+04	0.0000000000e+00
1.4166400000e+04	1.4166400000e+04	0.0000000000e+00
1.4413900000e+04	1.4413900000e+04	0.0000000000e+00
1.4725300000e+04	1.4725300000e+04	0.0000000000e+00
1.5096600000e+04	1.5096600000e+04	0.0000000000e+00
1.5523600000e+04	1.5523600000e+04	0.0000000000e+00
1.6001700000e+04	1.6001700000e+04	0.0000000000e+00
1.6526600000e+04	1.6526600000e+04	0.0000000000e+00
1.7094000000e+04	1.7094000000e+04	0.0000000000e+00
1.7699700000e+04	1.7699700000e+04	0.0000000000e+00
1.8339900000e+04	1.8339900000e+04	0.0000000000e+00
1.9011200000e+04	1.9011200000e+04	0.0000000000e+00
1.9710400000e+04	1.9710400000e+04	0.0000000000e+00
2.0434600000e+04	2.0434600000e+04	0.0000000000e+00
2.1181300000e+04	2.1181300000e+04	0.0000000000e+00
2.1948200000e+04	2.1948200000e+04	0.0000000000e+00
2.2733100000e+04	2.2733100000e+04	0.0000000000e+00
2.3534400000e+04	2.3534400000e+04	0.0000000000e+00
2.4350400000e+04	2.4350400000e+04	0.0000000000e+00
2.5179700000e+04	2.5179700000e+04	0.0000000000e+00
2.6021000000e+04	2.6021000000e+04	0.0000000000e+00
2.6873100000e+04	2.6873100000e+04	0.0000000000e+00
2.7735200000e+04	2.7735200000e+04	0.0000000000e+00
2.8606200000e+04	2.8606200000e+04	0.0000000000e+00
2.9485400000e+04	2.9485400000e+04	0.0000000000e+00
3.0372100000e+04	3.0372100000e+04	0.0000000000e+00
3.1265600000e+04	3.1265600000e+04	0.0000000000e+00
3.2165400000e+04	3.2165400000e+04	0.0000000000e+00
