=== LOC DEBUG ===
587: -10763.000000 17637.000000 98.600000
588: -10563.000000 17637.000000 100.400000
589: -10363.000000 17637.000000 102.200000
590: -10163.000000 17637.000000 104.000000
591: -9963.000000 17637.000000 105.700000
592: -9763.000000 17637.000000 107.400000
593: -9563.000000 17637.000000 109.000000
594: -9363.000000 17637.000000 110.700000
595: -9163.000000 17637.000000 112.300000
596: -8963.000000 17637.000000 113.800000
597: -8763.000000 17637.000000 115.300000
598: -8563.000000 17637.000000 116.800000
599: -8363.000000 17637.000000 118.300000
600: -8163.000000 17637.000000 119.800000
601: -7963.000000 17637.000000 121.200000
602: -7763.000000 17637.000000 122.600000
603: -7563.000000 17637.000000 124.000000
604: -7363.000000 17637.000000 125.400000
605: -7163.000000 17637.000000 126.800000
606: -6963.000000 17637.000000 128.100000
607: -6763.000000 17637.000000 129.500000
608: -6563.000000 17637.000000 130.900000
609: -6363.000000 17637.000000 132.300000
610: -6163.000000 17637.000000 133.600000
611: -5963.000000 17637.000000 135.000000
612: -5763.000000 17637.000000 136.400000
613: -5563.000000 17637.000000 137.800000
614: -5363.000000 17637.000000 139.200000
615: -5163.000000 17637.000000 140.700000
616: -4963.000000 17637.000000 142.100000
617: -4763.000000 17637.000000 143.600000
618: -4563.000000 17637.000000 145.100000
619: -4363.000000 17637.000000 146.600000
620: -4163.000000 17637.000000 148.100000
621: -3963.000000 17637.000000 149.600000
622: -3763.000000 17637.000000 151.200000
623: -3563.000000 17637.000000 152.800000
624: -3363.000000 17637.000000 154.400000
625: -3163.000000 17637.000000 156.100000
626: -2963.000000 17637.000000 157.700000
627: -2763.000000 17637.000000 159.400000
628: -2563.000000 17637.000000 161.100000
629: -2363.000000 17637.000000 162.900000
630: -2163.000000 17637.000000 164.600000
631: -1963.000000 17637.000000 166.400000
632: -1763.000000 17637.000000 168.300000
633: -1563.000000 17637.000000 170.100000
634: -1363.000000 17637.000000 172.000000
635: -1163.000000 17637.000000 173.900000
636: -963.000000 17637.000000 175.800000
637: -763.000000 17637.000000 177.800000
638: -563.000000 17637.000000 179.700000
639: -363.000000 17637.000000 181.800000
640: -163.000000 17637.000000 183.800000
641: 37.000000 17637.000000 185.900000
642: 237.000000 17637.000000 188.000000
643: 437.000000 17637.000000 190.100000
644: 637.000000 17637.000000 192.300000
645: 837.000000 17637.000000 194.500000
646: 1037.000000 17637.000000 196.800000
647: 1237.000000 17637.000000 199.100000
648: 1437.000000 17637.000000 201.400000
649: 1637.000000 17637.000000 203.700000
650: 1837.000000 17637.000000 206.100000
651: 2037.000000 17637.000000 208.600000
652: 2237.000000 17637.000000 211.000000
653: 2437.000000 17637.000000 213.600000
654: 2637.000000 17637.000000 216.100000
655: 2837.000000 17637.000000 218.700000
656: 3037.000000 17637.000000 221.300000
657: 3237.000000 17637.000000 224.000000
658: 3437.000000 17637.000000 226.700000
659: 3637.000000 17637.000000 229.400000
660: 3837.000000 17637.000000 232.200000
661: 4037.000000 17637.000000 235.000000
662: 4237.000000 17637.000000 237.900000
663: 4437.000000 17637.000000 240.700000
664: 4637.000000 17637.000000 243.700000
665: 4837.000000 17637.000000 246.600000
666: 5037.000000 17637.000000 249.600000
667: 5237.000000 17637.000000 252.600000
668: 5437.000000 17637.000000 255.700000
669: 5637.000000 17637.000000 258.800000
670: 5837.000000 17637.000000 261.900000
671: 6037.000000 17637.000000 265.100000
672: 6237.000000 17637.000000 268.300000
673: 6437.000000 17637.000000 271.500000
674: 6637.000000 17637.000000 274.800000
675: 6837.000000 17637.000000 278.100000
676: 7037.000000 17637.000000 281.500000
677: 7237.000000 17637.000000 284.800000
678: 7437.000000 17637.000000 288.200000
679: 7637.000000 17637.000000 291.700000
680: 7837.000000 17637.000000 295.200000
681: 8037.000000 17637.000000 298.700000
682: 8237.000000 17637.000000 302.300000
683: 8437.000000 17637.000000 305.800000
684: 8637.000000 17637.000000 309.500000
685: 8837.000000 17637.000000 313.200000
686: 9037.000000 17637.000000 316.900000
687: 9237.000000 17637.000000 320.600000
688: 9437.000000 17637.000000 324.400000
689: 9637.000000 17637.000000 328.200000
690: 9837.000000 17637.000000 332.100000
691: 10037.000000 17637.000000 336.000000
692: 10237.000000 17637.000000 339.900000
693: 10437.000000 17637.000000 343.900000
694: 10637.000000 17637.000000 347.900000
695: 10837.000000 17637.000000 352.000000
