i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
933	391994.7873	-311228.2609	1069957.7873	3220934.7391	9428801502.3343	7.5658e+04
934	392086.3902	-311268.3720	1070049.3902	3220894.6280	9428801502.3343	7.5560e+04
935	392177.9931	-311308.4832	1070140.9931	3220854.5168	9428801502.3343	7.5462e+04
936	392269.5961	-311348.5943	1070232.5961	3220814.4057	9428801502.3343	7.5365e+04
937	392361.1990	-311388.7054	1070324.1990	3220774.2946	9428801502.3343	7.5267e+04
938	392452.8020	-311428.8165	1070415.8020	3220734.1835	9428801502.3343	7.5169e+04
939	392544.4049	-311468.9276	1070507.4049	3220694.0724	9428801502.3343	7.5072e+04
940	392636.0079	-311509.0387	1070599.0079	3220653.9613	9428801502.3343	7.4975e+04
941	392727.6108	-311549.1498	1070690.6108	3220613.8502	9428801502.3343	7.4878e+04
942	392819.2137	-311589.2609	1070782.2137	3220573.7391	9428801502.3343	7.4781e+04
943	392910.8167	-311629.3720	1070873.8167	3220533.6280	9428801502.3343	7.4684e+04
944	393002.4196	-311669.4831	1070965.4196	3220493.5169	9428801502.3343	7.4587e+04
945	393094.0226	-311709.5942	1071057.0226	3220453.4058	9428801502.3343	7.4491e+04
946	393185.6255	-311749.7054	1071148.6255	3220413.2946	9428801502.3343	7.4395e+04
947	393277.2284	-311789.8165	1071240.2284	3220373.1835	9428801502.3343	7.4298e+04
948	393368.8314	-311829.9276	1071331.8314	3220333.0724	9428801502.3343	7.4202e+04
949	393460.4343	-311870.0387	1071423.4343	3220292.9613	9428801502.3343	7.4106e+04
950	393552.0373	-311910.1498	1071515.0373	3220252.8502	9428801502.3343	7.4011e+04
951	393643.6402	-311950.2609	1071606.6402	3220212.7391	9428801502.3343	7.3915e+04
952	393735.2432	-311990.3720	1071698.2432	3220172.6280	9428801502.3343	7.3819e+04
953	393826.8461	-312030.4831	1071789.8461	3220132.5169	9428801502.3343	7.3724e+04
954	393918.4490	-312070.5942	1071881.4490	3220092.4058	9428801502.3343	7.3629e+04
955	394010.0520	-312110.7053	1071973.0520	3220052.2947	9428801502.3343	7.3534e+04
956	394101.6549	-312150.8164	1072064.6549	3220012.1836	9428801502.3343	7.3439e+04
957	394193.2579	-312190.9275	1072156.2579	3219972.0725	9428801502.3343	7.3344e+04
958	394284.8608	-312231.0387	1072247.8608	3219931.9613	9428801502.3343	7.3249e+04
959	394376.4638	-312271.1498	1072339.4638	3219891.8502	9428801502.3343	7.3155e+04
960	394468.0667	-312311.2609	1072431.0667	3219851.7391	9428801502.3343	7.3060e+04
961	394559.6696	-312351.3720	1072522.6696	3219811.6280	9428801502.3343	7.2966e+04
962	394651.2726	-312391.4831	1072614.2726	3219771.5169	9428801502.3343	7.2872e+04
963	394742.8755	-312431.5942	1072705.8755	3219731.4058	9428801502.3343	7.2778e+04
964	394834.4785	-312471.7053	1072797.4785	3219691.2947	9428801502.3343	7.2684e+04
965	394926.0814	-312511.8164	1072889.0814	3219651.1836	9428801502.3343	7.2590e+04
966	395017.6843	-312551.9275	1072980.6843	3219611.0725	9428801502.3343	7.2497e+04
967	395109.2873	-312592.0386	1073072.2873	3219570.9614	9428801502.3343	7.2403e+04
968	395200.8902	-312632.1497	1073163.8902	3219530.8503	9428801502.3343	7.2310e+04
969	395292.4932	-312672.2608	1073255.4932	3219490.7392	9428801502.3343	7.2217e+04
970	395384.0961	-312712.3720	1073347.0961	3219450.6280	9428801502.3343	7.2124e+04
971	395475.6991	-312752.4831	1073438.6991	3219410.5169	9428801502.3343	7.2031e+04
972	395567.3020	-312792.5942	1073530.3020	3219370.4058	9428801502.3343	7.1938e+04
973	395658.9049	-312832.7053	1073621.9049	3219330.2947	9428801502.3343	7.1845e+04
974	395750.5079	-312872.8164	1073713.5079	3219290.1836	9428801502.3343	7.1753e+04
975	395842.1108	-312912.9275	1073805.1108	3219250.0725	9428801502.3343	7.1660e+04
976	395933.7138	-312953.0386	1073896.7138	3219209.9614	9428801502.3343	7.1568e+04
977	396025.3167	-312993.1497	1073988.3167	3219169.8503	9428801502.3343	7.1476e+04
978	396116.9196	-313033.2608	1074079.9196	3219129.7392	9428801502.3343	7.1384e+04
979	396208.5226	-313073.3719	1074171.5226	3219089.6281	9428801502.3343	7.1292e+04
980	396300.1255	-313113.4830	1074263.1255	3219049.5170	9428801502.3343	7.1201e+04
981	396391.7285	-313153.5942	1074354.7285	3219009.4058	9428801502.3343	7.1109e+04
982	396483.3314	-313193.7053	1074446.3314	3218969.2947	9428801502.3343	7.1018e+04
983	396574.9344	-313233.8164	1074537.9344	3218929.1836	9428801502.3343	7.0926e+04
984	396666.5373	-313273.9275	1074629.5373	3218889.0725	9428801502.3343	7.0835e+04
985	396758.1402	-313314.0386	1074721.1402	3218848.9614	9428801502.3343	7.0744e+04
986	396849.7432	-313354.1497	1074812.7432	3218808.8503	9428801502.3343	7.0653e+04
987	396941.3461	-313394.2608	1074904.3461	3218768.7392	9428801502.3343	7.0562e+04
988	397032.9491	-313434.3719	1074995.9491	3218728.6281	9428801502.3343	7.0472e+04
989	397124.5520	-313474.4830	1075087.5520	3218688.5170	9428801502.3343	7.0381e+04
990	397216.1550	-313514.5941	1075179.1550	3218648.4059	9428801502.3343	7.0291e+04
991	397307.7579	-313554.7052	1075270.7579	3218608.2948	9428801502.3343	7.0201e+04
992	397399.3608	-313594.8163	1075362.3608	3218568.1837	9428801502.3343	7.0110e+04
993	397490.9638	-313634.9275	1075453.9638	3218528.0725	9428801502.3343	7.0020e+04
994	397582.5667	-313675.0386	1075545.5667	3218487.9614	9428801502.3343	6.9931e+04
995	397674.1697	-313715.1497	1075637.1697	3218447.8503	9428801502.3343	6.9841e+04
996	397765.7726	-313755.2608	1075728.7726	3218407.7392	9428801502.3343	6.9751e+04
997	397857.3755	-313795.3719	1075820.3755	3218367.6281	9428801502.3343	6.9662e+04
998	397948.9785	-313835.4830	1075911.9785	3218327.5170	9428801502.3343	6.9573e+04
999	398040.5814	-313875.5941	1076003.5814	3218287.4059	9428801502.3343	6.9483e+04
