s	phi4.0	phi3.9	phi3.8	phi3.7	phi3.6	phi3.5	phi3.4	phi3.3	phi3.2	phi3.1
895	4754.7280	5558.6998	6405.8220	7263.7906	8088.2984	8823.5620	9405.0397	9764.9782	9841.0461	9587.5532
896	4751.8757	5554.8695	6400.7519	7257.1870	8079.8523	8812.9789	9392.0829	9749.5268	9823.1608	9567.5404
897	4749.0251	5551.0419	6395.6859	7250.5893	8071.4151	8802.4085	9379.1440	9734.0997	9805.3081	9547.5693
898	4746.1763	5547.2169	6390.6238	7243.9977	8062.9866	8791.8507	9366.2228	9718.6971	9787.4878	9527.6399
899	4743.3291	5543.3945	6385.5657	7237.4120	8054.5670	8781.3056	9353.3195	9703.3189	9769.6999	9507.7521
900	4740.4836	5539.5748	6380.5117	7230.8323	8046.1561	8770.7732	9340.4340	9687.9649	9751.9443	9487.9059
901	4737.6399	5535.7577	6375.4616	7224.2586	8037.7541	8760.2534	9327.5662	9672.6353	9734.2210	9468.1010
902	4734.7978	5531.9432	6370.4156	7217.6909	8029.3608	8749.7462	9314.7161	9657.3300	9716.5299	9448.3375
903	4731.9575	5528.1314	6365.3735	7211.1292	8020.9762	8739.2516	9301.8837	9642.0488	9698.8710	9428.6153
904	4729.1188	5524.3222	6360.3354	7204.5734	8012.6005	8728.7696	9289.0690	9626.7919	9681.2441	9408.9342
905	4726.2819	5520.5156	6355.3013	7198.0236	8004.2334	8718.3002	9276.2720	9611.5590	9663.6493	9389.2942
906	4723.4466	5516.7116	6350.2712	7191.4797	7995.8751	8707.8433	9263.4926	9596.3503	9646.0864	9369.6952
907	4720.6131	5512.9103	6345.2451	7184.9418	7987.5256	8697.3990	9250.7308	9581.1657	9628.5555	9350.1371
908	4717.7812	5509.1116	6340.2230	7178.4098	7979.1847	8686.9672	9237.9866	9566.0050	9611.0564	9330.6199
909	4714.9511	5505.3154	6335.2048	7171.8838	7970.8526	8676.5479	9225.2599	9550.8684	9593.5892	9311.1433
910	4712.1227	5501.5220	6330.1906	7165.3637	7962.5292	8666.1411	9212.5508	9535.7557	9576.1537	9291.7075
911	4709.2959	5497.7311	6325.1804	7158.8495	7954.2144	8655.7468	9199.8591	9520.6669	9558.7498	9272.3122
912	4706.4709	5493.9428	6320.1741	7152.3413	7945.9084	8645.3649	9187.1850	9505.6020	9541.3776	9252.9574
913	4703.6475	5490.1572	6315.1718	7145.8389	7937.6110	8634.9955	9174.5283	9490.5610	9524.0370	9233.6429
914	4700.8258	5486.3741	6310.1735	7139.3425	7929.3223	8624.6386	9161.8891	9475.5437	9506.7279	9214.3688
915	4698.0059	5482.5937	6305.1791	7132.8520	7921.0422	8614.2940	9149.2672	9460.5502	9489.4503	9195.1350
916	4695.1876	5478.8158	6300.1887	7126.3674	7912.7708	8603.9619	9136.6628	9445.5805	9472.2040	9175.9413
917	4692.3710	5475.0406	6295.2022	7119.8886	7904.5080	8593.6422	9124.0757	9430.6344	9454.9891	9156.7876
918	4689.5561	5471.2680	6290.2196	7113.4158	7896.2538	8583.3348	9111.5060	9415.7119	9437.8055	9137.6739
919	4686.7429	5467.4979	6285.2411	7106.9489	7888.0083	8573.0398	9098.9536	9400.8131	9420.6531	9118.6002
920	4683.9314	5463.7305	6280.2664	7100.4878	7879.7714	8562.7572	9086.4184	9385.9379	9403.5319	9099.5662
921	4681.1215	5459.9657	6275.2957	7094.0326	7871.5431	8552.4869	9073.9006	9371.0862	9386.4418	9080.5720
922	4678.3134	5456.2034	6270.3289	7087.5833	7863.3233	8542.2289	9061.4000	9356.2580	9369.3827	9061.6174
923	4675.5069	5452.4438	6265.3661	7081.1398	7855.1122	8531.9832	9048.9166	9341.4532	9352.3547	9042.7024
924	4672.7021	5448.6867	6260.4071	7074.7022	7846.9096	8521.7498	9036.4504	9326.6719	9335.3576	9023.8269
925	4669.8991	5444.9322	6255.4521	7068.2705	7838.7156	8511.5287	9024.0014	9311.9140	9318.3914	9004.9907
926	4667.0976	5441.1804	6250.5011	7061.8446	7830.5301	8501.3198	9011.5695	9297.1794	9301.4560	8986.1939
927	4664.2979	5437.4311	6245.5539	7055.4245	7822.3532	8491.1232	8999.1548	9282.4681	9284.5514	8967.4363
928	4661.4998	5433.6843	6240.6107	7049.0103	7814.1849	8480.9388	8986.7571	9267.7801	9267.6776	8948.7179
929	4658.7035	5429.9402	6235.6714	7042.6019	7806.0250	8470.7666	8974.3766	9253.1154	9250.8344	8930.0386
930	4655.9088	5426.1987	6230.7359	7036.1993	7797.8737	8460.6066	8962.0130	9238.4738	9234.0218	8911.3982
931	4653.1157	5422.4597	6225.8044	7029.8026	7789.7309	8450.4588	8949.6666	9223.8555	9217.2397	8892.7968
932	4650.3244	5418.7233	6220.8768	7023.4116	7781.5966	8440.3232	8937.3371	9209.2602	9200.4882	8874.2341
933	4647.5347	5414.9895	6215.9531	7017.0265	7773.4708	8430.1997	8925.0246	9194.6881	9183.7671	8855.7103
934	4644.7467	5411.2582	6211.0333	7010.6472	7765.3535	8420.0884	8912.7291	9180.1390	9167.0764	8837.2251
935	4641.9604	5407.5295	6206.1174	7004.2737	7757.2446	8409.9892	8900.4505	9165.6129	9150.4161	8818.7784
936	4639.1757	5403.8034	6201.2054	6997.9059	7749.1443	8399.9021	8888.1889	9151.1098	9133.7860	8800.3703
937	4636.3927	5400.0799	6196.2972	6991.5440	7741.0523	8389.8272	8875.9441	9136.6297	9117.1861	8782.0006
938	4633.6114	5396.3589	6191.3930	6985.1879	7732.9689	8379.7643	8863.7162	9122.1725	9100.6164	8763.6693
939	4630.8318	5392.6405	6186.4926	6978.8375	7724.8938	8369.7134	8851.5052	9107.7381	9084.0768	8745.3762
940	4628.0538	5388.9246	6181.5961	6972.4929	7716.8273	8359.6747	8839.3109	9093.3266	9067.5673	8727.1213
941	4625.2775	5385.2113	6176.7035	6966.1540	7708.7691	8349.6479	8827.1335	9078.9379	9051.0878	8708.9045
942	4622.5028	5381.5006	6171.8147	6959.8210	7700.7193	8339.6332	8814.9728	9064.5720	9034.6382	8690.7257
943	4619.7298	5377.7924	6166.9299	6953.4937	7692.6780	8329.6305	8802.8289	9050.2288	9018.2186	8672.5849
944	4616.9585	5374.0868	6162.0488	6947.1721	7684.6450	8319.6398	8790.7018	9035.9083	9001.8287	8654.4819
945	4614.1889	5370.3837	6157.1717	6940.8563	7676.6204	8309.6611	8778.5913	9021.6105	8985.4687	8636.4168
946	4611.4209	5366.6832	6152.2984	6934.5462	7668.6043	8299.6944	8766.4975	9007.3352	8969.1384	8618.3893
947	4608.6545	5362.9853	6147.4290	6928.2419	7660.5964	8289.7396	8754.4204	8993.0826	8952.8378	8600.3995
948	4605.8898	5359.2898	6142.5634	6921.9433	7652.5970	8279.7967	8742.3599	8978.8525	8936.5668	8582.4472
949	4603.1268	5355.5970	6137.7017	6915.6504	7644.6059	8269.8658	8730.3161	8964.6450	8920.3253	8564.5324
950	4600.3655	5351.9066	6132.8438	6909.3633	7636.6231	8259.9468	8718.2888	8950.4599	8904.1134	8546.6550
951	4597.6058	5348.2189	6127.9898	6903.0818	7628.6487	8250.0397	8706.2781	8936.2972	8887.9310	8528.8149
952	4594.8477	5344.5336	6123.1396	6896.8061	7620.6826	8240.1444	8694.2839	8922.1570	8871.7779	8511.0121
953	4592.0913	5340.8509	6118.2932	6890.5361	7612.7248	8230.2611	8682.3063	8908.0392	8855.6542	8493.2464
954	4589.3366	5337.1707	6113.4507	6884.2717	7604.7754	8220.3896	8670.3451	8893.9436	8839.5598	8475.5177
955	4586.5835	5333.4931	6108.6120	6878.0131	7596.8342	8210.5299	8658.4005	8879.8704	8823.4947	8457.8261
956	4583.8321	5329.8180	6103.7772	6871.7602	7588.9013	8200.6821	8646.4723	8865.8195	8807.4588	8440.1715
957	4581.0823	5326.1455	6098.9462	6865.5129	7580.9768	8190.8460	8634.5605	8851.7908	8791.4520	8422.5537
958	4578.3341	5322.4754	6094.1190	6859.2714	7573.0604	8181.0218	8622.6652	8837.7843	8775.4743	8404.9726
959	4575.5876	5318.8079	6089.2956	6853.0355	7565.1524	8171.2093	8610.7862	8823.7999	8759.5256	8387.4283
960	4572.8428	5315.1429	6084.4760	6846.8052	7557.2526	8161.4086	8598.9236	8809.8377	8743.6059	8369.9205
961	4570.0996	5311.4805	6079.6603	6840.5807	7549.3611	8151.6197	8587.0773	8795.8976	8727.7152	8352.4493
962	4567.3581	5307.8206	6074.8483	6834.3618	7541.4778	8141.8425	8575.2474	8781.9795	8711.8533	8335.0146
963	4564.6181	5304.1632	6070.0402	6828.1485	7533.6027	8132.0771	8563.4337	8768.0835	8696.0203	8317.6163
964	4561.8799	5300.5083	6065.2359	6821.9409	7525.7359	8122.3233	8551.6364	8754.2094	8680.2160	8300.2543
965	4559.1433	5296.8559	6060.4353	6815.7389	7517.8772	8112.5813	8539.8552	8740.3573	8664.4405	8282.9285
966	4556.4083	5293.2061	6055.6386	6809.5426	7510.0268	8102.8509	8528.0904	8726.5271	8648.6936	8265.6390
967	4553.6750	5289.5587	6050.8457	6803.3519	7502.1846	8093.1322	8516.3417	8712.7188	8632.9754	8248.3854
968	4550.9433	5285.9139	6046.0566	6797.1669	7494.3506	8083.4252	8504.6092	8698.9324	8617.2857	8231.1680
969	4548.2132	5282.2716	6041.2712	6790.9874	7486.5247	8073.7298	8492.8928	8685.1677	8601.6245	8213.9864
970	4545.4848	5278.6318	6036.4897	6784.8136	7478.7070	8064.0460	8481.1927	8671.4249	8585.9918	8196.8407
971	4542.7580	5274.9945	6031.7119	6778.6454	7470.8975	8054.3739	8469.5086	8657.7038	8570.3875	8179.7308
972	4540.0329	5271.3597	6026.9379	6772.4828	7463.0961	8044.7133	8457.8406	8644.0044	8554.8116	8162.6566
973	4537.3093	5267.7274	6022.1677	6766.3258	7455.3029	8035.0644	8446.1887	8630.3267	8539.2640	8145.6181
974	4534.5875	5264.0976	6017.4013	6760.1744	7447.5178	8025.4270	8434.5529	8616.6706	8523.7446	8128.6151
975	4531.8672	5260.4704	6012.6386	6754.0286	7439.7409	8015.8011	8422.9330	8603.0361	8508.2534	8111.6476
976	4529.1486	5256.8456	6007.8797	6747.8884	7431.9721	8006.1869	8411.3292	8589.4232	8492.7904	8094.7156
977	4526.4316	5253.2233	6003.1246	6741.7537	7424.2113	7996.5841	8399.7414	8575.8319	8477.3555	8077.8188
978	4523.7163	5249.6035	5998.3732	6735.6247	7416.4587	7986.9929	8388.1695	8562.2620	8461.9487	8060.9574
979	4521.0025	5245.9862	5993.6256	6729.5012	7408.7142	7977.4131	8376.6136	8548.7136	8446.5698	8044.1311
980	4518.2905	5242.3714	5988.8818	6723.3832	7400.9778	7967.8449	8365.0736	8535.1867	8431.2189	8027.3400
981	4515.5800	5238.7591	5984.1417	6717.2709	7393.2494	7958.2881	8353.5495	8521.6811	8415.8959	8010.5839
982	4512.8711	5235.1493	5979.4054	6711.1641	7385.5292	7948.7428	8342.0413	8508.1970	8400.6007	7993.8628
983	4510.1639	5231.5420	5974.6728	6705.0628	7377.8169	7939.2090	8330.5489	8494.7342	8385.3334	7977.1766
984	4507.4583	5227.9371	5969.9439	6698.9671	7370.1128	7929.6866	8319.0724	8481.2926	8370.0937	7960.5252
985	4504.7544	5224.3348	5965.2188	6692.8770	7362.4166	7920.1756	8307.6117	8467.8724	8354.8818	7943.9086
986	4502.0520	5220.7349	5960.4975	6686.7923	7354.7286	7910.6760	8296.1667	8454.4733	8339.6976	7927.3266
987	4499.3513	5217.1375	5955.7799	6680.7132	7347.0485	7901.1878	8284.7376	8441.0955	8324.5409	7910.7793
988	4496.6522	5213.5426	5951.0660	6674.6397	7339.3765	7891.7110	8273.3241	8427.7389	8309.4117	7894.2665
989	4493.9547	5209.9501	5946.3558	6668.5716	7331.7124	7882.2455	8261.9264	8414.4034	8294.3101	7877.7882
990	4491.2588	5206.3602	5941.6494	6662.5091	7324.0564	7872.7914	8250.5444	8401.0889	8279.2359	7861.3443
991	4488.5646	5202.7727	5936.9467	6656.4521	7316.4084	7863.3487	8239.1781	8387.7956	8264.1891	7844.9347
992	4485.8719	5199.1876	5932.2477	6650.4006	7308.7684	7853.9172	8227.8274	8374.5233	8249.1697	7828.5594
993	4483.1809	5195.6051	5927.5524	6644.3545	7301.1363	7844.4971	8216.4924	8361.2720	8234.1775	7812.2182
994	4480.4915	5192.0250	5922.8609	6638.3140	7293.5122	7835.0883	8205.1730	8348.0416	8219.2126	7795.9112
995	4477.8037	5188.4474	5918.1730	6632.2790	7285.8961	7825.6908	8193.8692	8334.8322	8204.2749	7779.6382
996	4475.1175	5184.8722	5913.4889	6626.2495	7278.2879	7816.3045	8182.5810	8321.6437	8189.3644	7763.3991
997	4472.4329	5181.2995	5908.8085	6620.2254	7270.6876	7806.9295	8171.3083	8308.4761	8174.4809	7747.1940
998	4469.7500	5177.7293	5904.1318	6614.2068	7263.0954	7797.5657	8160.0511	8295.3293	8159.6245	7731.0227
999	4467.0686	5174.1616	5899.4588	6608.1937	7255.5110	7788.2132	8148.8094	8282.2033	8144.7951	7714.8851
