x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
712000	3550000	98	38427.5	1.7228e-07	100.0000	3.6682	0.0000e+00	1.1513e-07	5.7154e-08	4.4421e-43	4.7504e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
712500	3550000	88	38871.1	1.8810e-07	100.0000	3.6512	0.0000e+00	1.2249e-07	6.5605e-08	2.4383e-43	1.9114e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
713000	3550000	78	39316.0	2.0408e-07	100.0000	3.6344	0.0000e+00	1.2947e-07	7.4607e-08	1.2191e-43	7.3708e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
713500	3550000	69	39762.3	2.2000e-07	100.0000	3.6181	0.0000e+00	1.3597e-07	8.4025e-08	5.1848e-44	2.3542e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
714000	3550000	61	40209.7	2.3585e-07	100.0000	3.6022	0.0000e+00	1.4203e-07	9.3824e-08	1.4013e-44	4.3440e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
714500	3550000	54	40658.5	2.5152e-07	100.0000	3.5869	0.0000e+00	1.4761e-07	1.0391e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
715000	3550000	47	41108.4	2.6702e-07	100.0000	3.5722	0.0000e+00	1.5278e-07	1.1424e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
715500	3550000	41	41559.4	2.8208e-07	100.0000	3.5581	0.0000e+00	1.5743e-07	1.2464e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
716000	3550000	36	42011.6	2.9688e-07	100.0000	3.5447	0.0000e+00	1.6171e-07	1.3517e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
716500	3550000	32	42464.8	3.1114e-07	100.0000	3.5320	0.0000e+00	1.6552e-07	1.4563e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
717000	3550000	28	42919.1	3.2511e-07	100.0000	3.5198	0.0000e+00	1.6899e-07	1.5612e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
717500	3550000	24	43374.3	3.3830e-07	100.0000	3.5084	0.0000e+00	1.7198e-07	1.6632e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
718000	3550000	21	43830.6	3.5117e-07	100.0000	3.4975	0.0000e+00	1.7469e-07	1.7648e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
718500	3550000	19	44287.8	3.6343e-07	100.0000	3.4871	0.0000e+00	1.7704e-07	1.8639e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
719000	3550000	17	44745.9	3.7497e-07	100.0000	3.4774	0.0000e+00	1.7903e-07	1.9595e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
719500	3550000	16	45204.9	3.8591e-07	100.0000	3.4683	0.0000e+00	1.8072e-07	2.0520e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
720000	3550000	14	45664.7	3.9615e-07	100.0000	3.4597	0.0000e+00	1.8210e-07	2.1405e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
720500	3550000	14	46125.4	4.0583e-07	100.0000	3.4516	0.0000e+00	1.8325e-07	2.2258e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
721000	3550000	13	46586.9	4.1489e-07	100.0000	3.4439	0.0000e+00	1.8417e-07	2.3072e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
721500	3550000	13	47049.2	4.2327e-07	100.0000	3.4367	0.0000e+00	1.8484e-07	2.3843e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
722000	3550000	13	47512.3	4.3115e-07	100.0000	3.4299	0.0000e+00	1.8534e-07	2.4580e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
722500	3550000	13	47976.1	4.3849e-07	100.0000	3.4234	0.0000e+00	1.8567e-07	2.5282e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
723000	3550000	13	48440.6	4.4575e-07	100.0000	3.4172	0.0000e+00	1.8596e-07	2.5979e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
723500	3550000	14	48905.8	4.5267e-07	100.0000	3.4112	0.0000e+00	1.8615e-07	2.6652e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
724000	3550000	14	49371.7	4.5949e-07	100.0000	3.4055	0.0000e+00	1.8631e-07	2.7318e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
724500	3550000	14	49838.2	4.6670e-07	100.0000	3.3998	0.0000e+00	1.8657e-07	2.8013e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
725000	3550000	14	50305.4	4.7405e-07	100.0000	3.3942	0.0000e+00	1.8687e-07	2.8718e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
725500	3550000	14	50773.3	4.8155e-07	100.0000	3.3888	0.0000e+00	1.8721e-07	2.9434e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
726000	3550000	14	51241.7	4.8947e-07	100.0000	3.3834	0.0000e+00	1.8765e-07	3.0182e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
726500	3550000	13	51710.7	4.9810e-07	100.0000	3.3780	0.0000e+00	1.8828e-07	3.0982e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
727000	3550000	12	52180.3	5.0691e-07	100.0000	3.3727	0.0000e+00	1.8895e-07	3.1796e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
727500	3550000	12	52650.5	5.1590e-07	100.0000	3.3676	0.0000e+00	1.8966e-07	3.2624e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
728000	3550000	11	53121.2	5.2537e-07	100.0000	3.3626	0.0000e+00	1.9048e-07	3.3489e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
728500	3550000	10	53592.4	5.3474e-07	100.0000	3.3577	0.0000e+00	1.9127e-07	3.4346e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
729000	3550000	8	54064.2	5.4430e-07	100.0000	3.3529	0.0000e+00	1.9211e-07	3.5219e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
729500	3550000	7	54536.4	5.5374e-07	100.0000	3.3484	0.0000e+00	1.9291e-07	3.6083e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
730000	3550000	6	55009.2	5.6306e-07	100.0000	3.3440	0.0000e+00	1.9368e-07	3.6938e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
730500	3550000	5	55482.4	5.7161e-07	100.0000	3.3399	0.0000e+00	1.9428e-07	3.7733e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
731000	3550000	4	55956.1	5.8032e-07	100.0000	3.3359	0.0000e+00	1.9492e-07	3.8540e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
731500	3550000	4	56430.2	5.8821e-07	100.0000	3.3322	0.0000e+00	1.9538e-07	3.9282e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
732000	3550000	3	56904.8	5.9557e-07	100.0000	3.3287	0.0000e+00	1.9575e-07	3.9983e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
732500	3550000	2	57379.8	6.0272e-07	100.0000	3.3253	0.0000e+00	1.9608e-07	4.0665e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
733000	3550000	2	57855.2	6.0932e-07	100.0000	3.3222	0.0000e+00	1.9631e-07	4.1301e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
733500	3550000	1	58331.1	6.1535e-07	100.0000	3.3192	0.0000e+00	1.9643e-07	4.1891e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
734000	3550000	1	58807.3	6.2079e-07	100.0000	3.3165	0.0000e+00	1.9646e-07	4.2433e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
734500	3550000	0	59284.0	6.2597e-07	100.0000	3.3138	0.0000e+00	1.9645e-07	4.2952e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
735000	3550000	0	59761.0	6.3056e-07	100.0000	3.3114	0.0000e+00	1.9635e-07	4.3421e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
735500	3550000	0	60238.4	6.3383e-07	100.0000	3.3092	0.0000e+00	1.9599e-07	4.3784e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
736000	3550000	0	60716.2	6.3683e-07	100.0000	3.3072	0.0000e+00	1.9561e-07	4.4122e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
736500	3550000	0	61194.3	6.3956e-07	100.0000	3.3052	0.0000e+00	1.9520e-07	4.4436e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
737000	3550000	0	61672.7	6.4202e-07	100.0000	3.3034	0.0000e+00	1.9477e-07	4.4725e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
737500	3550000	0	62151.5	6.4420e-07	100.0000	3.3016	0.0000e+00	1.9430e-07	4.4990e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
738000	3550000	0	62630.7	6.4611e-07	100.0000	3.3000	0.0000e+00	1.9381e-07	4.5230e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
738500	3550000	0	63110.1	6.4776e-07	100.0000	3.2984	0.0000e+00	1.9330e-07	4.5446e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
739000	3550000	0	63589.9	6.4914e-07	100.0000	3.2969	0.0000e+00	1.9276e-07	4.5638e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
739500	3550000	0	64070.0	6.5025e-07	100.0000	3.2956	0.0000e+00	1.9219e-07	4.5806e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
740000	3550000	0	64550.4	6.5110e-07	100.0000	3.2943	0.0000e+00	1.9160e-07	4.5950e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
740500	3550000	0	65031.0	6.5170e-07	100.0000	3.2931	0.0000e+00	1.9099e-07	4.6071e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
741000	3550000	0	65512.0	6.5204e-07	100.0000	3.2919	0.0000e+00	1.9035e-07	4.6169e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
741500	3550000	0	65993.2	6.5214e-07	100.0000	3.2909	0.0000e+00	1.8969e-07	4.6244e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742000	3550000	0	66474.8	6.5198e-07	100.0000	3.2899	0.0000e+00	1.8901e-07	4.6297e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742500	3550000	0	66956.6	6.5159e-07	100.0000	3.2890	0.0000e+00	1.8831e-07	4.6328e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743000	3550000	0	67438.6	6.5096e-07	100.0000	3.2882	0.0000e+00	1.8759e-07	4.6337e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743500	3550000	0	67921.0	6.5010e-07	100.0000	3.2874	0.0000e+00	1.8685e-07	4.6325e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744000	3550000	0	68403.5	6.4901e-07	100.0000	3.2867	0.0000e+00	1.8609e-07	4.6292e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744500	3550000	0	68886.4	6.4770e-07	100.0000	3.2861	0.0000e+00	1.8531e-07	4.6239e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745000	3550000	0	69369.4	6.4617e-07	100.0000	3.2855	0.0000e+00	1.8451e-07	4.6166e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745500	3550000	0	69852.7	6.4443e-07	100.0000	3.2850	0.0000e+00	1.8369e-07	4.6074e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746000	3550000	0	70336.3	6.4249e-07	100.0000	3.2846	0.0000e+00	1.8286e-07	4.5963e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746500	3550000	0	70820.0	6.4035e-07	100.0000	3.2842	0.0000e+00	1.8201e-07	4.5834e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747000	3550000	0	71304.0	6.3801e-07	100.0000	3.2839	0.0000e+00	1.8115e-07	4.5687e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747500	3550000	0	71788.3	6.3549e-07	100.0000	3.2837	0.0000e+00	1.8027e-07	4.5522e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748000	3550000	0	72272.7	6.3278e-07	100.0000	3.2835	0.0000e+00	1.7937e-07	4.5341e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748500	3550000	0	72757.3	6.2989e-07	100.0000	3.2833	0.0000e+00	1.7846e-07	4.5143e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749000	3550000	0	73242.2	6.2684e-07	100.0000	3.2832	0.0000e+00	1.7754e-07	4.4929e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749500	3550000	0	73727.2	6.2361e-07	100.0000	3.2832	0.0000e+00	1.7661e-07	4.4700e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
750000	3550000	0	74212.5	6.2023e-07	100.0000	3.2832	0.0000e+00	1.7566e-07	4.4457e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650000	3549500	4	32901.4	1.6189e-08	100.0000	4.0000	0.0000e+00	1.6189e-08	9.4448e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650500	3549500	3	32477.5	1.6856e-08	100.0000	4.0000	0.0000e+00	1.6856e-08	1.1245e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3549500	2	32055.8	1.7496e-08	100.0000	4.0000	0.0000e+00	1.7496e-08	1.3305e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651500	3549500	2	31636.4	1.8107e-08	100.0000	4.0000	0.0000e+00	1.8106e-08	1.5646e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3549500	1	31219.4	1.8721e-08	100.0000	4.0000	0.0000e+00	1.8721e-08	1.8369e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652500	3549500	1	30804.8	1.9313e-08	100.0000	4.0000	0.0000e+00	1.9313e-08	2.1465e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3549500	2	30392.8	1.9894e-08	100.0000	4.0000	0.0000e+00	1.9894e-08	2.5007e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653500	3549500	2	29983.5	2.0447e-08	100.0000	4.0000	0.0000e+00	2.0447e-08	2.8999e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3549500	3	29577.0	2.0999e-08	100.0000	4.0000	0.0000e+00	2.0999e-08	3.3577e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654500	3549500	4	29173.3	2.1520e-08	100.0000	4.0000	0.0000e+00	2.1520e-08	3.8700e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3549500	5	28772.7	2.2022e-08	100.0000	4.0000	0.0000e+00	2.2021e-08	4.4471e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655500	3549500	6	28375.3	2.2503e-08	100.0000	4.0000	0.0000e+00	2.2503e-08	5.0950e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3549500	8	27981.2	2.2947e-08	100.0000	4.0000	0.0000e+00	2.2946e-08	5.8112e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656500	3549500	9	27590.4	2.3366e-08	100.0000	4.0000	0.0000e+00	2.3365e-08	6.6087e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3549500	12	27203.3	2.3743e-08	100.0000	4.0000	0.0000e+00	2.3742e-08	7.4827e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657500	3549500	14	26819.9	2.4091e-08	100.0000	4.0000	0.0000e+00	2.4091e-08	8.4476e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3549500	16	26440.4	2.4394e-08	100.0000	4.0000	0.0000e+00	2.4393e-08	9.4951e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658500	3549500	19	26064.9	2.4649e-08	100.0000	4.0000	0.0000e+00	2.4648e-08	1.0626e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3549500	22	25693.7	2.4853e-08	100.0000	4.0000	0.0000e+00	2.4851e-08	1.1838e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659500	3549500	26	25326.9	2.5021e-08	100.0000	3.9999	0.0000e+00	2.5020e-08	1.3150e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660000	3549500	30	24964.8	2.5135e-08	100.0000	3.9999	0.0000e+00	2.5134e-08	1.4542e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660500	3549500	34	24607.5	2.5194e-08	100.0000	3.9999	0.0000e+00	2.5192e-08	1.6010e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661000	3549500	38	24255.2	2.5195e-08	100.0000	3.9999	0.0000e+00	2.5193e-08	1.7545e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661500	3549500	42	23908.2	2.5155e-08	100.0000	3.9999	0.0000e+00	2.5153e-08	1.9168e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662000	3549500	47	23566.7	2.5055e-08	100.0000	3.9999	0.0000e+00	2.5052e-08	2.0846e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662500	3549500	52	23230.9	2.4928e-08	100.0000	3.9999	0.0000e+00	2.4926e-08	2.2632e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663000	3549500	57	22901.2	2.4740e-08	100.0000	3.9999	0.0000e+00	2.4738e-08	2.4456e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663500	3549500	63	22577.6	2.4525e-08	100.0000	3.9999	0.0000e+00	2.4522e-08	2.6382e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.8026e-44	4.3440e-44
664000	3549500	68	22260.7	2.4282e-08	100.0000	3.9999	0.0000e+00	2.4279e-08	2.8410e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.5784e-43	3.8816e-43
664500	3549500	74	21950.5	2.4012e-08	100.0000	3.9999	0.0000e+00	2.4009e-08	3.0539e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.7071e-44	2.1356e-42	3.1739e-42
665000	3549500	79	21647.4	2.3732e-08	100.0000	3.9999	0.0000e+00	2.3729e-08	3.2817e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.5581e-43	1.6740e-41	2.4593e-41
665500	3549500	84	21351.8	2.3442e-08	100.0000	3.9998	0.0000e+00	2.3439e-08	3.5255e-12	0.0000e+00	0.0000e+00	0.0000e+00	2.6625e-44	4.9984e-42	1.2449e-40	1.8045e-40
666000	3549500	90	21063.8	2.3179e-08	100.0000	3.9998	0.0000e+00	2.3175e-08	3.7976e-12	0.0000e+00	0.0000e+00	0.0000e+00	2.6064e-43	3.6089e-41	8.7927e-40	1.2551e-39
666500	3549500	95	20783.9	2.2924e-08	100.0000	3.9998	0.0000e+00	2.2919e-08	4.0955e-12	0.0000e+00	0.0000e+00	0.0000e+00	1.8749e-42	2.4803e-40	5.8950e-39	8.2726e-39
667000	3549500	100	20512.4	2.2695e-08	100.0000	3.9998	0.0000e+00	2.2691e-08	4.4289e-12	0.0000e+00	0.0000e+00	0.0000e+00	1.2685e-41	1.6219e-39	3.7522e-38	5.1675e-38
667500	3549500	105	20249.6	2.2768e-08	100.0000	3.9998	0.0000e+00	2.2763e-08	4.7686e-12	0.0000e+00	0.0000e+00	0.0000e+00	8.2326e-41	1.0145e-38	2.2756e-37	3.0668e-37
668000	3549500	109	19995.8	2.2860e-08	100.0000	3.9998	0.0000e+00	2.2854e-08	5.1970e-12	0.0000e+00	0.0000e+00	2.1019e-44	5.0953e-40	6.0358e-38	1.3096e-36	1.7242e-36
668500	3549500	113	19751.5	2.2985e-08	100.0000	3.9998	0.0000e+00	2.2979e-08	5.7104e-12	0.0000e+00	0.0000e+00	1.6535e-43	3.0076e-39	3.4154e-37	7.1515e-36	9.1823e-36
669000	3549500	117	19516.8	2.3132e-08	100.0000	3.9997	0.0000e+00	2.3125e-08	6.3011e-12	0.0000e+00	0.0000e+00	1.0243e-42	1.6924e-38	1.8376e-36	3.7050e-35	4.6312e-35
669500	3549500	121	19292.3	2.3301e-08	100.0000	3.9997	0.0000e+00	2.3294e-08	6.9745e-12	0.0000e+00	0.0000e+00	5.9415e-42	9.0782e-38	9.3998e-36	1.8208e-34	2.2119e-34
670000	3549500	125	19078.3	2.3493e-08	100.0000	3.9997	0.0000e+00	2.3486e-08	7.7398e-12	0.0000e+00	0.0000e+00	3.2776e-41	4.6412e-37	4.5709e-35	8.4871e-34	1.0003e-33
670500	3549500	128	18875.1	2.3710e-08	100.0000	3.9996	0.0000e+00	2.3701e-08	8.6091e-12	0.0000e+00	0.0000e+00	1.7292e-40	2.2614e-36	2.1128e-34	3.7519e-33	4.2829e-33
671000	3549500	132	18683.0	2.3923e-08	100.0000	3.9996	0.0000e+00	2.3914e-08	9.5731e-12	0.0000e+00	0.0000e+00	8.7165e-40	1.0495e-35	9.2792e-34	1.5726e-32	1.7357e-32
671500	3549500	135	18502.5	2.4133e-08	100.0000	3.9996	0.0000e+00	2.4122e-08	1.0641e-11	0.0000e+00	0.0000e+00	4.1987e-39	4.6388e-35	3.8720e-33	6.2492e-32	6.6579e-32
672000	3549500	138	18333.8	2.4339e-08	100.0000	3.9995	0.0000e+00	2.4327e-08	1.1823e-11	0.0000e+00	0.0000e+00	1.9326e-38	1.9528e-34	1.5350e-32	2.3542e-31	2.4170e-31
672500	3549500	142	18177.3	2.4541e-08	100.0000	3.9995	0.0000e+00	2.4528e-08	1.3132e-11	0.0000e+00	0.0000e+00	8.4995e-38	7.8290e-34	5.7814e-32	8.4078e-31	8.3042e-31
673000	3549500	145	18033.4	2.4708e-08	100.0000	3.9994	0.0000e+00	2.4693e-08	1.4541e-11	0.0000e+00	0.0000e+00	3.5694e-37	2.9879e-33	2.0680e-31	2.8460e-30	2.6997e-30
